id,title,overview,genres_list,keywords_list,poster_path,popularity,vote_average,vote_count,emo_joy,emo_love,emo_sadness,emo_fear,emo_anger,emo_surprise,emo_disgust,final_emo_joy,final_emo_love,final_emo_sadness,final_emo_fear,final_emo_anger,final_emo_surprise,final_emo_disgust
429351,12 Strong,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,"['War', 'Drama', 'Action', 'History']","['central intelligence agency (cia)', 'based on novel or book', 'afghanistan', 'based on true story', 'taliban', 'post 9/11', 'intense', 'melodramatic']",/37Qwani2g0jVPU7N4OkkTZ7aERz.jpg,9.0448,6.347,3071,0.14671148,0.14289725,0.13974649,0.14010282,0.1414779,0.14229386,0.14677015,0.14671149234244182,0.1428972567854677,0.13974649547019574,0.14010282695906323,0.1414779061959926,0.1422938640292802,0.14677015821755876
300668,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.","['Science Fiction', 'Horror']","['depression', 'florida', 'quarantine', 'coma', 'based on novel or book', 'mutation', 'self-destruction', 'professor', 'dna', 'expedition', 'transformation', 'alligator', 'hybrid', 'swamp', 'meteor', 'grief', 'physicist', 'cancer', 'memory loss', 'psychologist', 'scientist', 'paramedic', 'missing person', 'mourning', 'beast', 'geologist', 'biologist', 'unusual phenomena', 'speculative', 'meditative', 'compound', 'missing husband', 'fauna', 'mysterious life form', 'flora', 'dreary', 'absurd', 'ambiguous']",/4YRplSk6BhH6PRuE9gfyw9byUJ6.jpg,5.9164,6.429,8971,0.14578934,0.14455323,0.13992743,0.13884398,0.1402077,0.1415378,0.14914052,0.14578934013843536,0.14455322921276093,0.1399274319410324,0.13884398341178894,0.1402076929807663,0.14153780043125153,0.14914052188396454
465136,Every Day,"16-year old Rhiannon falls in love with a mysterious spirit named “A” that inhabits a different body every day. Feeling an unmatched connection, Rhiannon and “A” work each day to find each other, not knowing what the next day will bring.","['Romance', 'Fantasy']","['based on novel or book', 'transformation', 'body switch', 'based on young adult novel']",/4UnME3icxSspwL0UoGZNSyyp7Xs.jpg,6.7909,7.251,2259,0.14446057,0.14410427,0.14153327,0.13633315,0.14139563,0.14427955,0.14789347,0.14446058455560987,0.14410428286375723,0.14153328102329976,0.13633316280939897,0.1413956389870971,0.14427956523594002,0.1478934845248971
420814,Christopher Robin,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now it’s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something.","['Adventure', 'Comedy', 'Family', 'Fantasy']","['forest', 'family', 'animals', 'magic realism', 'childhood', 'live action and animation', 'father daughter relationship', 'live action remake', 'adulthood']",/i6Ytex4d3CdfIKJFxB5v5vh24vb.jpg,8.3388,7.298,2813,0.1450794,0.1435365,0.1409678,0.13876072,0.14088753,0.14317109,0.14759701,0.1450793976301224,0.14353648676560132,0.14096779491151296,0.13876070951995062,0.14088752235975016,0.14317108050714072,0.1475970083059218
401371,Mute,A mute man with a violent past is forced to take on the teeming underworld of a near-future Berlin as he searches for his missing girlfriend.,"['Science Fiction', 'Mystery', 'Thriller']","['germany', 'technology', 'gangster', 'bartender', 'amish', 'mute', 'cyberpunk', 'doctor', 'prostitution', 'missing person', 'us military', 'bar fight', 'neo-noir']",/ihGg1xndLl3MW34Km332pNkyLH7.jpg,5.0283,5.57,1101,0.14609109,0.14508004,0.13981643,0.1381182,0.13975117,0.14312162,0.14802146,0.14609108865261078,0.14508004486560822,0.13981643319129944,0.1381181925535202,0.13975116610527039,0.1431216150522232,0.14802145957946777
463821,The House with a Clock in Its Walls,"When ten-year-old Lewis is suddenly orphaned, he is sent to live with his Uncle Jonathan in a creaky (and creepy) old mansion with a mysterious ticking noise that emanates from the walls. Upon discovering that his uncle is a warlock, Lewis begins learning magic, but when he rebelliously resurrects an evil warlock he must find the secret of the house and save the world from destruction.","['Comedy', 'Fantasy', 'Family', 'Horror']","['based on novel or book', 'clock', 'haunted house', 'uncle', 'pumpkin', 'orphan', 'warlock', 'secret passageway', '1950s', 'magician', 'amused']",/qM66Hv4ByAxnilr0jaqCA9uOD4Y.jpg,5.6981,6.253,2225,0.14527217,0.14371534,0.14157659,0.1370885,0.13996501,0.14472212,0.14766026,0.1452721677016045,0.14371533906035633,0.14157659026349473,0.13708850945664214,0.13996501475520454,0.14472212113025965,0.1476602576324382
442062,Goosebumps 2: Haunted Halloween,"Be careful what you wish for. With their after school junk business, best friends Sonny and Sam hope to find treasure in other people’s trash. But when cleaning out the old Stine house, they open a locked book that frees a supernatural nightmare – Slappy! Now, with the help of Sonny’s sister Sarah, they’re in a race against time to get the sinister dummy and all the creatures he’s brought to life back into the pages before he unleashes total pandemonium!","['Comedy', 'Fantasy', 'Horror']","['halloween', 'sequel', ""based on children's book"", 'glasses', 'horror for children', ""ventriloquist's dummy""]",/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,8.1082,6.103,1571,0.14493197,0.14438036,0.13997065,0.1394008,0.1405729,0.14313298,0.14761026,0.14493198282509914,0.14438037159892705,0.13997065573712109,0.13940080548828881,0.1405729160139647,0.1431329953024533,0.1476102730341459
437557,Blockers,"When three parents discover that each of their daughters have a pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.",['Comedy'],"['parent child relationship', 'loss of virginity', 'house party', 'prom', 'teenage girl', 'teen comedy', 'teenage sexuality', 'woman director', 'prom night', 'mid-life crisis', 'teenager']",/uvlUQXg0AlpGzKukO11K7QtW3Yu.jpg,4.7369,6.309,2045,0.14461662,0.1433851,0.1402342,0.13823898,0.14141703,0.14303651,0.14907157,0.14461661659752406,0.1433850952478484,0.14023420005687776,0.13823897930623621,0.1414170244124975,0.14303651238923504,0.1490715719897811
554972,Unstoppable,"Dong-chul and Ji-soo are a happily married couple. One day, Dong-chul comes home to find his house in disarray and his wife missing.","['Crime', 'Action', 'Thriller', 'Comedy']",['gangster'],/csle64zkLObsdRoabreC6bBRxLI.jpg,6.3999,7.4,181,0.14491278,0.14276293,0.1433219,0.13940735,0.14150962,0.14118594,0.14689952,0.1449127728531015,0.14276292281912611,0.14332189515284172,0.13940734538105076,0.14150961600946116,0.14118593300047816,0.14689951478394056
567604,Once Upon a Deadpool,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2, as a Princess Bride-esque story that's full of magic, wonder, and zero Fs.","['Comedy', 'Action', 'Adventure']","['superhero', 'based on comic', 'christmas']",/w6Jk8BHohhoKBUcxGeSyDQGWGWc.jpg,5.5003,7.1,811,0.14703847,0.14188182,0.1403965,0.13900638,0.13982862,0.14377423,0.14807399,0.14703847248794924,0.14188182142553,0.1403965035021826,0.1390063741951231,0.1398286202575472,0.14377422416546606,0.14807398396620178
399402,Hunter Killer,"Captain Glass of the USS Arkansas discovers that a coup d'état is taking place in Russia, so he and his crew join an elite group working on the ground to prevent a war.","['Action', 'Adventure', 'Thriller']","['sniper', 'washington dc, usa', 'submarine', 'pentagon', 'u.s. navy', 'special forces', 'russian army', 'naval base', 'russian president', 'post cold war']",/a0j18XNVhP4RcW3wXwsqT0kVoQm.jpg,7.3377,6.892,2259,0.14584473,0.14377902,0.14018956,0.13984244,0.14022253,0.14173484,0.14838693,0.1458447212348258,0.1437790180543504,0.14018955200063205,0.13984242946613895,0.14022252826887988,0.14173483214967703,0.1483869188254959
463272,Johnny English Strikes Again,"Disaster strikes when a criminal mastermind reveals the identities of all active undercover agents in Britain. The secret service can now rely on only one man - Johnny English. Currently teaching at a minor prep school, Johnny springs back into action to find the mysterious hacker. For this mission to succeed, he’ll need all of his skills - what few he has - as the man with yesterday’s analogue methods faces off against tomorrow’s digital technology.","['Action', 'Adventure', 'Comedy']","['spy', 'parody', 'sequel', 'slapstick comedy']",/tCBxnZwLiY1BOKw3tH6AxHZdqPh.jpg,7.2236,6.268,2602,0.14565825,0.14404145,0.14137077,0.1390456,0.14021319,0.14263248,0.14703818,0.14565826547579955,0.14404145956348327,0.14137078384837387,0.13904560648244668,0.14021320195594444,0.14263249506298417,0.14703818761096804
433501,City of Lies,"Los Angeles Police Department detective Russell Poole has spent years trying to solve his biggest case -- the murders of The Notorious B.I.G. and Tupac Shakur -- but after two decades, the investigation remains open. Jack Jackson, a reporter desperate to save his reputation and career, is determined to find out why. In search of the truth, the two team up and unravel a growing web of institutional corruption and lies.","['Crime', 'Thriller', 'Drama']","['based on novel or book', 'based on true story', 'los angeles, california', 'true crime', 'rap']",/pK7IYQdtdWtMDBJZfMqDxgMjXEt.jpg,6.0184,6.4,639,0.14574875,0.14366294,0.1395026,0.13976467,0.1398453,0.14378455,0.14769118,0.145748751547169,0.14366294657681802,0.13950260191414657,0.13976466863996787,0.13984529882438929,0.14378455495513315,0.14769117754237618
513736,LEGO DC Comics Super Heroes: Aquaman - Rage of Atlantis,"Aquaman must battle foes in the air, on land and in the depths of the Seven Seas, along with some help from The Justice League, to save the day.","['Animation', 'Family', 'Action', 'Comedy']",[],/vVTZLKNIkI7HyPeoFbPE3edAWaa.jpg,6.4745,6.257,111,0.14700246,0.14071211,0.14102595,0.13832639,0.14106514,0.14359549,0.14827253,0.1470024498103589,0.1407121038012443,0.14102593713844197,0.1383263833328257,0.14106512719004588,0.1435954783203913,0.148272520406692
467938,Revenge,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.,"['Action', 'Horror', 'Thriller']","['rape', 'drowning', 'nightmare', 'gore', 'car crash', 'hallucinogenic drug', 'revenge', 'vigilante', 'man hunt', 'bullet wound', 'exploding head', 'desert', 'hunting', 'eye gouging', 'isolated house', 'cauterizing a wound', 'peyote', 'rape and revenge', 'headshot', 'aggressive', 'hunters', 'stabbed in the back', 'powerful']",/AbWKFxt459cWYTNPTcbpB0i2hQp.jpg,7.034,6.5,1960,0.14514776,0.14404854,0.1404653,0.13723658,0.1417838,0.14369018,0.14762789,0.14514774709059317,0.14404853319832486,0.14046529588310147,0.13723657207271028,0.14178379525042803,0.14369017519413382,0.14762788131070848
426543,The Nutcracker and the Four Realms,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.","['Fantasy', 'Adventure', 'Family']","['princess', 'magic', 'fairy tale', 'betrayal', 'magical object', 'based on short story', 'christmas']",/9vPDY8e7YxLwgVum7YZIUJbr4qc.jpg,7.2409,6.1,2184,0.14611614,0.1422668,0.14209414,0.13597184,0.14071603,0.14470021,0.14813484,0.14611613750457764,0.14226679503917694,0.14209413528442383,0.13597184419631958,0.14071603119373322,0.14470021426677704,0.14813484251499176
399360,Alpha,"In the prehistoric past, Keda, a young and inexperienced hunter, struggles to return home after being separated from his tribe when bison hunting goes awry. On his way back he will find an unexpected ally.","['Adventure', 'Drama']","['wolf', 'ice age', 'human animal relationship', 'wilderness', 'survival', 'prehistory', 'snow', 'saber-toothed tiger', 'boy and dog', 'injury', 'pets', 'bison', 'upper palaeolithic', 'boar', 'appreciative', 'empathetic']",/afdZAIcAQscziqVtsEoh2PwsYTW.jpg,4.9132,6.5,2628,0.14606592,0.14469488,0.14128764,0.13834438,0.1408855,0.14084685,0.14787486,0.14606591623825085,0.14469487533882633,0.14128763552642956,0.13834437315629802,0.1408854979012758,0.14084684429029096,0.14787485754862853
400650,Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.","['Fantasy', 'Family', 'Comedy']","['london, england', 'based on novel or book', 'magic', 'nanny', 'musical', 'family relationships', 'sequel', 'animated scene', 'female protagonist', 'housekeeper', 'family', 'discipline', 'depression era', 'live action and animation', '1930s']",/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg,7.0921,6.507,3376,0.14453305,0.1443784,0.14267008,0.13946393,0.14012727,0.14372562,0.14510164,0.14453305519421483,0.1443783960398793,0.14267008219167712,0.13946393340027233,0.1401272735018622,0.1437256208617333,0.145101638810361
458423,Mamma Mia! Here We Go Again,"Five years after meeting her three fathers, Sophie Sheridan prepares to open her mother’s hotel. In 1979, young Donna Sheridan meets the men who each could be Sophie’s biological father.","['Comedy', 'Romance']","['greece', 'musical', 'sequel', 'greek island', 'aftercreditsstinger', 'estranged mother', 'long lost love', 'jukebox musical', 'estranged grandparent', 'abba']",/aWicerX4Y7n7tUwRAVHsVcBBpj2.jpg,5.3673,7.086,3462,0.14495659,0.14436945,0.14151049,0.13892682,0.13968162,0.14323212,0.14732294,0.1449565844250743,0.14436944888921233,0.14151048238544217,0.1389268148265238,0.13968161822314207,0.143232117794987,0.1473229334556182
489430,Terrified,Police commissioner Funes and three researchers of supernatural phenomena investigate inexplicable events that are occurring in the suburbs of Buenos Aires.,['Horror'],"['buenos aires, argentina', 'haunted house', 'suburbia', 'argentina', 'dead child', 'paranormal investigation']",/eMP4F0POBgrB4icn6XgYeLLIrld.jpg,4.7469,6.717,724,0.14400697,0.14426968,0.13991727,0.14106634,0.14211495,0.14065592,0.14796892,0.14400696110694286,0.14426966856704646,0.13991726309430916,0.14106633628608276,0.1421149458535785,0.14065591362166793,0.14796891147037247
445651,The Darkest Minds,"After a disease kills 98% of America's children, the surviving 2% develop superpowers and are placed in internment camps. A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government.","['Action', 'Adventure', 'Drama']","['based on novel or book', 'dystopia', 'super power', 'children on the run', 'woman director', 'based on young adult novel']",/8NdQneXBYVbBKt81bFhXiyThe0h.jpg,7.4173,7.034,2870,0.14533436,0.14263023,0.1413502,0.13978364,0.14078799,0.1431379,0.14697571,0.1453343586524022,0.1426302301099828,0.14135019059925702,0.13978363156963491,0.1407879847053294,0.14313789775556632,0.14697570660782736
449176,"Love, Simon","Everyone deserves a great love story, but for 17-year-old Simon Spier, it's a little more complicated. He hasn't told his family or friends that he's gay, and he doesn't know the identity of the anonymous classmate that he's fallen for online.","['Comedy', 'Drama', 'Romance']","['coming out', 'sexual identity', 'high school', 'based on novel or book', 'sexuality', 'class', 'coming of age', 'bully', 'love', 'teen movie', 'male homosexuality', 'lgbt', 'lgbt teen', 'based on young adult novel', 'gay theme', ""boys' love (bl)"", 'romantic', 'appreciative', 'melodramatic']",/snIsqVPmlu4LPjvToHpDotxa7Eh.jpg,6.6023,7.99,6133,0.1445133,0.14384574,0.1403994,0.13887246,0.14243957,0.14031705,0.14961249,0.1445132941007614,0.14384573698043823,0.14039939641952515,0.13887245953083038,0.1424395740032196,0.14031705260276794,0.14961248636245728
445571,Game Night,"Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.","['Mystery', 'Comedy', 'Crime']","['jealousy', 'husband wife relationship', 'married couple', 'sarcasm', 'dark comedy', 'insult', 'revenge', 'neighbor', 'dog', 'game', 'group of friends', 'corvette stingray', 'creepy neighbor', 'aftercreditsstinger', 'embarrasment', 'brother brother relationship', 'board games']",/85R8LMyn9f2Lev2YPBF8Nughrkv.jpg,6.5048,6.849,6009,0.14529142,0.14283374,0.14086725,0.13800672,0.14183287,0.14370738,0.14746061,0.1452914200021538,0.1428337416475079,0.14086725027661398,0.13800671902308942,0.14183287533868663,0.14370738184016024,0.1474606118717881
538858,Tumbbad,"India, 1918. On the outskirts of Tumbbad, a cursed village where it always rains, Vinayak, along with his mother and his brother, care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with.","['Fantasy', 'Horror']","['husband wife relationship', 'independence', 'village', 'greed', 'india', 'evil', 'wheat', 'hindu mythology', 'cursed', 'father son relationship']",/6qeRFImDskoIRkSCFatqeM2rM3k.jpg,5.0086,7.544,282,0.14496487,0.14366156,0.14236109,0.13995144,0.14022279,0.14312123,0.14571708,0.1449648651501617,0.14366155006518663,0.14236108110182993,0.13995142936996047,0.1402227794991267,0.14312121909134276,0.14571707572239187
531384,Project Gutenberg,"The Hong Kong police is hunting a counterfeiting gang led by a mastermind code-named ""Painter"" . The gang possesses exceptional counterfeiting skills which makes it difficult to distinguish the authenticity of its counterfeit currency. The scope of their criminal activities extends globally and greatly attracts the attention of the police. In order to crack the true identity of ""Painter"", the police recruits a painter named Lee Man to assist in solving the case.","['Action', 'Crime', 'Mystery']",[],/aJv81P9fEsArYmEL1IGYNTYQLni.jpg,5.2645,7.081,118,0.14655681,0.14294723,0.14160626,0.14073434,0.13996457,0.14248668,0.14570417,0.14655680299296367,0.1429472203725329,0.1416062500354834,0.1407343384295253,0.13996455937782412,0.14248667020410286,0.14570415858756788
395990,Death Wish,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,"['Action', 'Crime', 'Thriller', 'Drama']","['robbery', 'based on novel or book', 'police', 'gun', 'kidnapping', 'detective', 'remake', 'vigilante', 'shootout', 'dark hero', 'criminal', 'aggressive', 'death of wife', 'father daughter relationship', 'vigilante justice', 'provocative']",/g0eEEZAqMf98ULQnoiORuazjOpn.jpg,6.7289,6.196,2638,0.14546522,0.14359328,0.13989007,0.13796143,0.14102952,0.14288755,0.14917292,0.14546522498130798,0.14359328150749207,0.13989007472991943,0.13796143233776093,0.14102952182292938,0.14288754761219025,0.14917291700839996
369972,First Man,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.","['History', 'Drama']","['moon', 'based on novel or book', 'sacrifice', 'nasa', 'wife', 'obsession', 'space travel', 'space mission', 'biography', 'engineer', 'based on true story', 'moon landing', 'space', 'cancer', 'astronaut', 'historical event', 'death of daughter', 'compromise', 'test pilot', '1960s', 'apollo program', 'america']",/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg,6.9528,7.043,5427,0.14529923,0.14263761,0.13941629,0.14024645,0.14261422,0.14177684,0.14800942,0.1452992173851003,0.14263760193362227,0.13941628399990297,0.14024644254169213,0.14261420711194236,0.14177683640856528,0.1480094106191748
537996,The Ballad of Buster Scruggs,"Vignettes weaving together the stories of six individuals in the old West at the end of the Civil War. Following the tales of a sharp-shooting songster, a wannabe bank robber, two weary traveling performers, a lone gold prospector, a woman traveling the West to an uncertain future, and a motley crew of strangers undertaking a carriage ride.","['Western', 'Comedy', 'Drama', 'Music', 'Mystery', 'Romance']","['prostitute', 'native american', 'parody', 'anthology', 'bank robbery', 'stagecoach', 'cowboy', 'wagon train', 'singing cowboy', 'american west', 'the old west']",/voxl654m7p36y8FLu8oQD7dfwwK.jpg,6.1788,7.136,4212,0.14433655,0.14433806,0.14015195,0.13969555,0.14164835,0.14230874,0.14752084,0.14433654497549478,0.14433804999270808,0.14015194147146007,0.13969554872681725,0.14164834581397417,0.14230873544624137,0.14752083357330406
495673,Belleville Cop,"When a childhood friend from Miami gets killed after he comes to warn of encroaching drug gangs, Baaba moves to Miami and teams up with a local officer to bring down the criminals.","['Comedy', 'Crime']",[],/6lY1GnJcZeZq3PXsoEwrF3izufJ.jpg,3.5006,5.0,372,0.14445582,0.14325014,0.13949353,0.13965832,0.14225666,0.14367966,0.14720583,0.14445582677971544,0.14325014397130062,0.13949353126407557,0.1396583232130851,0.1422566686089338,0.1436796699619146,0.14720583620097502
550776,Believe Me: The Abduction of Lisa McVey,"On the night she plans on taking her own life, 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and manages to be a victim of rape. She manages to talk her attacker into releasing her, but when she returns home, no one believes her story except for one detective, who suspects she was abducted by a serial killer. Based on horrifying true events.","['Drama', 'TV Movie', 'Crime']","['suicide', 'sexual abuse', 'kidnapping', 'detective', 'based on true story', 'serial killer', 'murderer', 'held captive', 'sole survivor', 'police force', 'sexual assault', 'donut shop', 'abduction', 're-creation', 'teenager', 'survivor']",/qbJEzCzEKDHPZDiRvSSBiYEKaAH.jpg,4.9248,8.1,649,0.14405178,0.14375332,0.14054985,0.13973336,0.14003922,0.14394331,0.14792913,0.14405177962934315,0.14375332426289691,0.1405498576328116,0.1397333633820225,0.1400392246258028,0.1439433140737806,0.14792913639334251
429415,Extinction,"A chief mechanic at a factory, haunted by apocalyptic nightmares, becomes a hero when Earth is invaded by a mysterious army bent on destruction.","['Action', 'Drama', 'Science Fiction', 'Thriller']","['alien', 'space', 'mechanic', 'alien invasion', 'spaceship', 'cautionary', 'bold', 'foreboding']",/qjnNdjrZIdi7d316SjjkgEjJRSg.jpg,6.4407,6.027,1901,0.1469229,0.14392911,0.139853,0.13752836,0.13878877,0.14433897,0.14863893,0.14692289470480854,0.14392910254318556,0.1398529943889531,0.13752835374198763,0.13878876840522433,0.14433895896350032,0.14863892725234062
505058,Unfriended: Dark Web,"​When a 20-something finds a cache of hidden files on his new laptop, he and his friends are unwittingly thrust into the depths of the dark web. They soon discover someone has been watching their every move and will go to unimaginable lengths to protect the dark web.","['Horror', 'Mystery']","['webcam', 'sequel', 'lesbian relationship', 'hacking', 'computer screen', 'found footage', 'skype', 'game night', 'screenlife']",/nOXuOeD07nZPT29IgiGT0S8PZH.jpg,4.9246,6.269,1585,0.1467232,0.14271808,0.14112534,0.13810368,0.14075619,0.14175132,0.14882223,0.14672319153776192,0.1427180724526026,0.14112533208354316,0.13810367470670715,0.1407561856282894,0.14175131494547977,0.1488222286456159
475210,How It Ends,A desperate father tries to return home to his pregnant wife after a mysterious apocalyptic event turns everything to chaos.,"['Science Fiction', 'Thriller', 'Mystery', 'Action', 'Adventure']","['chicago, illinois', 'lightning', 'pregnancy', 'seattle, washington', 'volcano', 'earthquake', 'tsunami', 'road trip', 'murder', 'apocalypse', 'power outage']",/prdFM08mGvVDA6uQxKJh8n8Vek1.jpg,6.5662,5.279,1966,0.14596261,0.1440796,0.13963178,0.13874646,0.14029723,0.14161064,0.14967172,0.14596260649077278,0.14407959151030805,0.13963177384043415,0.13874645117680873,0.14029722987719687,0.14161063308684133,0.14967171401763815
384521,The Cloverfield Paradox,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.","['Horror', 'Thriller', 'Science Fiction']","['experiment', 'disorientation', 'alien', 'space', 'scientist', 'space station', 'vexed', 'desperate', 'parallel universe', 'alternate universe', 'spaceship', 'disheartening']",/vJi2ExTcWdJR3150VPKqqtdGxsT.jpg,6.3732,5.624,3391,0.14671904,0.14248809,0.13978134,0.13823217,0.14014913,0.14204803,0.15058224,0.14671903192762886,0.14248808581435296,0.13978133470797532,0.1382321653560326,0.14014912515212036,0.14204802474164852,0.15058223230024134
424781,Sorry to Bother You,"In an alternate present-day version of Oakland, black telemarketer Cassius Green discovers a magical key to professional success – which propels him into a macabre universe.","['Fantasy', 'Science Fiction', 'Comedy']","['slavery', 'satire', 'surrealism', 'oakland, california', 'poverty', 'telemarketer', 'telemarketing', 'human animal hybrid', 'corporate conspiracy', 'race relations', 'modern slavery', 'irreverent', 'lighthearted', 'absurd', 'horrified']",/peTl1V04E9ppvhgvNmSX0r2ALqO.jpg,5.7663,6.798,1637,0.14653043,0.14194386,0.14055414,0.13945554,0.14044808,0.14154308,0.14952485,0.1465304366727238,0.14194385918891217,0.14055414707294325,0.13945554404639518,0.1404480806059849,0.14154307755147036,0.14952485486157022
660033,How I Became a Gangster,"The action of the film begins in the 1970s – even then, the young protagonist knows that adrenaline tastes better than powdered milk. Over time, he also discovers a desire for money, power, and being above the law. A transformation begins, and his gangster talent blossoms. Together with a friend, they build their own army.","['Crime', 'Action']",['polish mafia'],/oEvk45mBpE6s6wmIjvCTbdaMMpB.jpg,245.4133,7.0,109,0.14467601,0.1440155,0.14150484,0.13899729,0.14209768,0.14189789,0.1468108,0.14467601262515764,0.1440155037639215,0.14150483695410435,0.1389972844869303,0.14209767964336753,0.1418978848770576,0.14681079764946106
615453,Ne Zha,"A young boy is born as the reincarnation of a demonic power, into a society that hates and fears him. Destined by prophecy to bring destruction to the world, Nezha must choose between good and evil to see if he can change his fate.","['Animation', 'Fantasy', 'Adventure']","['magic', 'dragon', 'demon', 'based on myths, legends or folklore', '3d animation', 'nezha', 'donghua', 'amused']",/phM9bb6s9c60LA8qwsdk7U1N2cS.jpg,48.3281,7.903,630,0.14658877,0.14387862,0.14195295,0.1355005,0.14006545,0.14312264,0.14889102,0.14658877908835316,0.14387863027506903,0.14195295312790362,0.1355005116239419,0.1400654527574235,0.14312264963042662,0.14889102349688219
532812,Robert the Bruce,"In 1306, Scottish King Robert the Bruce turns a defeated outlaw when his country is invaded. But before to free his sacred land, he must manage to regain his will to fight back and survive the persecution of those who want take his head and the English gold.","['Drama', 'History']","['scotland', 'family secrets', 'king', '14th century', 'mother son relationship', 'medieval history']",/e6eNN4EpGtbXAbsR97QgjnjHs6s.jpg,27.5352,5.361,122,0.14532414,0.14306973,0.1407662,0.1380313,0.14435405,0.14193644,0.14651814,0.14532414078712463,0.14306972920894623,0.1407662034034729,0.13803130388259888,0.14435404539108276,0.14193643629550934,0.14651814103126526
475557,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.","['Crime', 'Thriller', 'Drama']","['dreams', 'street gang', 'society', 'psychopath', 'clown', 'villain', 'based on comic', 'murder', 'psychological thriller', 'criminal mastermind', 'cynical', 'mental illness', 'anarchy', 'character study', 'clown makeup', 'prophetic', 'subway train', 'social realism', 'supervillain', 'tv host', '1980s', 'mother son relationship', 'origin story', 'falling into madness']",/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,22.1898,8.133,26738,0.14578523,0.14318024,0.14036857,0.1401356,0.1410354,0.14230068,0.14719425,0.14578523393505366,0.14318024262101545,0.14036857219197926,0.14013560742746028,0.14103539918521343,0.14230068664106815,0.14719425799820982
537915,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.","['Romance', 'Drama']","['based on novel or book', 'love', 'teenage crush', 'teenage romance', 'bad boy', 'depressing', 'cliché']",/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,20.7292,7.117,8387,0.14536801,0.14381841,0.14163159,0.137499,0.14016199,0.14301306,0.14850792,0.1453680119718315,0.14381841039387006,0.1416315904502808,0.1374990066513271,0.14016199320796122,0.14301306222398674,0.14850792510074268
466272,Once Upon a Time... in Hollywood,"Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…","['Comedy', 'Drama', 'Thriller']","['movie business', 'male friendship', 'cult', 'based on true story', 'celebrity', 'fame', 'hollywood', 'los angeles, california', 'historical fiction', 'buddy', 'filmmaking', 'struggling actor', 'satanic cult', 'revisionist history', 'duringcreditsstinger', 'western filmmaking', 'manson family murders', 'disturbed', '1960s', 'stunt double', 'old hollywood', 'sharon tate', 'charles manson', 'disgusted']",/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg,21.5287,7.4,14114,0.144282,0.14401856,0.14203055,0.1411786,0.13903417,0.14279197,0.1466642,0.14428199182680285,0.1440185542098334,0.1420305456803495,0.141178586728338,0.1390341607167947,0.14279196518099463,0.14666419565688688
